x,y,tamanho,consumo_watts
25.024289816459532,57.9829576047725,1,2.17222107179627
54.92266647061205,28.255026751863888,2,5.348207131080576
71.45959227000624,27.90082903477966,1,2.492301007653576
66.01973767177313,40.496858737618844,3,6.202405548487219
27.993389694594285,99.87929358156545,1,2.7850228381883033
95.48652806631941,5.4966306839822066,1,1.4540636685645374
73.78969166957685,57.85418182035315,1,2.1067848804595277
55.43540525114007,8.257215803527718,2,4.932864469583336
61.17207462343522,15.452082999051896,1,1.3372564217701908
41.96000624277899,43.95629417728987,2,5.928693770102923
24.773098950115745,51.04601313464413,3,7.952623824349236
35.597267865126156,25.8792408364524,2,3.1729280867921803
75.78461104643691,31.645713087441617,2,5.811786134333521
1.4393488629755868,8.696702025593305,1,2.172535686386536
11.607264050691624,30.32197838442505,2,5.097579593944129
4.600264202175275,96.6558439380544,1,2.0503515798684484
4.072880231897013,94.47073816724817,2,5.504213864330903
85.54605840110072,33.4878290136985,1,1.0662669243864218
70.36578593800236,57.08539362787616,2,3.805135095831443
47.41738290873252,90.95953911109443,1,1.9392967128053844
9.783416065100148,0.6183822640896675,3,6.30641446525484
49.16158751168324,81.06835703375918,1,2.4118133386533165
47.34717707805657,94.83695527889189,2,4.1809902421669225
17.320186991001517,9.132573433355706,1,1.545335980536288
43.385164923797305,16.144768603292103,2,3.0101365404252367
39.85047343973734,96.07463027713554,3,8.879321246999815
61.585009805221645,53.75401436403463,2,5.501427926618585
63.50936508676438,1.4196634471723701,2,4.185121607044495
4.530400977204452,25.763199876352914,3,8.256871908133462
37.46126146264712,44.99436742688596,2,3.6830598777887955
62.58599157142364,69.29089110247676,2,4.866592938840399
50.31362585800877,73.31603781367996,2,3.0364123749456016
85.64898411883223,99.54215129254561,2,4.465931691296275
65.8693631618945,28.7511199383759,1,2.2884109636813843
16.29344270814297,53.82201018684752,3,9.672767092918935
7.056874740042984,53.332354785960504,2,4.144007451366853
64.24192782063156,40.56452594472375,1,2.5303804059620596
2.6511310541621813,16.91618938424202,2,4.793061089830502
58.57755812734633,97.74565631838425,1,2.854024225850161
94.02302414249576,85.3317186666586,1,1.7967553513188612
57.5474177875879,49.83330282942372,2,3.957286019618964
38.816992620652194,60.32454226840298,3,9.548567994776576
64.32882184423532,22.72610535596623,3,6.1969776056331565
45.825289049151664,54.37870703917469,3,6.545541571734708
54.56167893159349,69.49701331214759,3,6.329617738336178
94.14648087765252,51.51670283865888,1,2.6862199131528053
38.610263780077425,99.02851705849413,1,1.0212148467406388
96.11905638239142,61.13416562477262,3,9.446628621988193
90.53506419560637,37.09737125921691,1,1.9025355907425336
19.579113478929642,77.21520276158381,2,3.0120758365619125
6.9361300875165455,17.046251158164203,2,4.204935531636126
10.077800137742665,38.451581370626656,1,1.3736016820900712
1.8221825651549728,34.69589503775858,3,8.497601949888653
9.44429607559284,43.180709510777724,2,5.03807636976494
68.30067734163569,78.17798259287262,2,4.462582711214999
7.118864846022898,48.41730321634075,3,6.16207810175868
31.89756302937613,79.40144502659628,2,4.968386413101605
84.48753109694546,57.64889031398659,1,2.6840775672110424
2.3271935735825866,34.206943465755536,2,5.160972831979205
81.44684825889358,80.99787436834724,3,9.319831675821273
28.185477477339994,23.828967055309157,2,3.6015285706526625
11.816482762165625,22.43829797997955,2,5.666663818969448
69.67371653641507,50.45029240548358,2,3.9665803519438882
62.8942846779884,26.084924596208893,1,1.026809628503982
87.74720135270529,0.9087034951216322,3,9.373566585316283
73.50710438038858,64.82975272988016,3,9.767285075858908
80.34809303848486,51.1093821472398,1,2.3111163948346976
28.203457257130648,44.55178144931612,1,1.4628732609268493
17.743954377972283,96.69685146183153,3,7.006977857130122
75.06147516408583,57.11991839629137,3,7.866371493742478
80.6834739267264,86.34315777893845,3,9.591324318405679
99.05051420006733,13.945023620516018,3,6.598390624590234
41.26176769114265,56.92064631294277,2,5.477921008750461
37.201808579278314,86.7979626730903,2,3.873908426115451
77.64129607419969,58.3105757279898,2,5.425758508287293
34.08035402530179,71.80141781270015,1,2.8405423952030775
93.07573256035647,37.20435678122074,2,4.28248161598296
85.84127518430118,9.244951703706661,2,4.095151962316592
42.89940273750184,45.79002951270714,2,5.4066639569139054
75.08710677914974,39.44793908388575,2,4.588448647138182
75.45428740846823,86.70601823789474,2,5.0533471453895915
10.31238688359326,24.399530235247223,1,2.245658473922359
90.25529066795667,96.6734227535108,1,1.3057776912895926
50.525237244785714,95.81381198044961,1,2.6895807205791233
82.64574661077417,24.76316430714387,1,1.3915502228262724
32.00496010306117,34.80519554773205,3,9.729128576283124
89.55232284962005,89.55557408738851,1,1.5011425828442957
38.92016787341631,96.66222208961075,1,2.467761946547484
1.083765148029836,44.3439102836044,2,3.853966180480776
90.53819764192636,32.099704564089784,2,3.953356225760592
9.128667678613356,52.6094013251542,1,1.6200037055646106
31.93136375904149,68.77692063657348,2,5.24367676207825
95.0061967050805,27.34745153749798,2,4.670445353908179
95.06071469375561,73.64731746190728,1,2.765904911694994
57.34378881232861,5.165735711464103,1,1.6147454384080897
63.183721216979926,4.929449276441645,3,8.767970088226978
44.84455219783198,38.628770514554525,3,9.011794398652443
29.321077169806454,35.34731920607206,2,3.4544463390898743
32.8664545369916,31.56332153671523,1,1.8011787146396223
67.25184560770384,49.101976266891,2,4.448452483051233
75.237452943768,32.07335823115712,2,4.067062169683123
79.15790437258485,19.225791846809194,1,1.6442251919382762
78.96181427945538,30.946954908860093,2,5.059259681992925
9.120610304869036,97.4904272810235,2,3.6475991929784657
49.442030470258146,41.11134169948486,1,2.4187814905022575
5.755876001664428,44.47127768583358,2,5.805132589172191
54.95288823237355,57.654498995114004,3,8.260790084711005
44.1530501373377,98.33407684142266,1,2.222868473478948
88.77041827582998,24.160127643576303,3,6.275730808496356
35.09150125520787,68.12821105324338,1,2.7289538072356567
11.706701642760587,71.59846935417241,3,7.141791148799462
14.299168205283586,60.73244167930659,1,2.2301023310571297
76.15106317174723,8.857833963664408,1,2.958224339489605
61.82180633162611,67.68722758275764,2,4.7865078017184235
10.112267612279025,6.409471103617548,2,5.174128462393133
8.410680611499743,59.61426495498969,3,7.781278472895007
70.096913145912,73.95811772217426,1,1.1207316870301147
7.276300636419353,21.096989061995043,1,2.5951986989795772
82.18600592903562,84.1622007542774,2,3.1049965237919572
70.62422271564962,3.0353805533004263,2,5.101973486663562
8.134878064189976,84.3812863658306,1,1.0458431462992739
8.483771408519193,46.032905064276505,2,5.586915709730012
98.66395785011754,21.75879399316445,2,3.4729081074989416
37.427079575612034,13.3778144993968,3,8.057085981770204
37.06421470668909,95.33071675823726,3,8.38860281793259
81.27995672575025,7.266558758115671,1,1.9150908147468242
94.72485773838586,19.909341993592566,2,4.022290468046662
98.6001063822871,34.7822347433046,1,1.9356285923619434
75.33781852589416,62.023484896112045,2,3.9342472616434763
37.62595855309158,54.480108527609836,2,4.31436704124259
8.350071669866876,12.564349241231398,3,7.435651963992123
77.71469159274368,28.972798373821462,2,4.698614470521436
55.840424973580504,23.875177108602408,3,6.951696648979934
42.42220092469763,21.354285449034137,3,9.954626219656049
90.6354385094736,41.1144336479987,3,8.003479813528662
11.119748230615134,70.40314525916568,3,6.7766483096580385
49.262510429085914,21.745293221723593,2,4.431200248701817
1.1353644767419069,36.66788797029814,1,2.7328302590496483
46.86606419941263,39.09174268411623,1,1.0436135862487912
5.630327568183735,97.64565294354102,1,2.359108238214578
11.881791626807193,95.46663568790689,2,4.643903390381784
11.752624677710488,80.01375827520759,2,3.5086739831104063
64.92103021160635,24.165892081918518,2,5.452429317914762
74.60448792654233,6.803731409166969,3,7.475538489496023
58.336876509715964,31.690413772062477,3,7.17520811526203
96.21725484745419,26.679454943383085,1,2.656250383713802
37.48705795237041,50.59258001463939,1,2.2770500923833294
28.571208628186074,77.7727910067793,2,5.694777251024473
86.85991281894603,85.8322938878858,1,2.259767407342399
22.359583851945263,84.48640854105085,2,5.222452973796345
96.32225394406113,35.967556122306775,2,5.509337688778839
1.2154474689816341,68.72343434606829,2,3.164218907729811
96.98788267076391,31.283419752422002,3,9.10419583547752
4.315991195057611,6.090554323518271,3,8.454825927398307
89.11431136980711,70.15652656029422,1,1.1390155930303865
52.77011090862999,0.9827552569787845,2,4.525733765606145
99.29647961193004,40.91825874584886,2,3.2473742339518616
7.379656473539886,32.937926930207574,1,2.471894403446445
55.38542844013208,69.33775385188524,1,2.0930034277957663
96.9302535619099,76.62454727603789,2,5.860720612236892
52.30978441701488,30.409463597128383,1,1.3662707431435397
62.93986381352625,81.16270144448535,1,2.212066905040757
69.57486889846172,29.391676050493377,2,3.634746403711474
45.454106476777326,44.63263599865612,2,4.842194954182196
62.75580800840635,72.7018527014134,1,2.445299404721713
58.43143119231002,69.29202292247886,1,2.444608658659077
90.11580104909889,98.73684723122,3,9.260295962730439
4.5446380341457875,22.51610242159319,1,2.7071004559166334
28.096318959223034,66.23179135395823,3,6.309086905068709
95.04114840765587,60.96819082757774,2,4.029801471217212
89.02637838909163,91.509845449003,1,2.3742450407196114
45.56567527857129,15.636214164487505,1,1.9971725747824243
62.013259780153675,75.1798163586933,1,1.381351893509583
27.738118298113267,56.826861626876834,1,2.105419140333396
18.81211597237613,27.46658697879054,1,1.8148713055322876
46.36984049399822,47.44349141471741,2,4.170114832962915
35.33522280260528,33.37765970697978,1,2.619507434871328
58.365611185087204,57.931340278846086,2,4.222795001496544
7.773463696498483,88.90006108146659,2,3.0793635164412727
97.43948076661665,56.9304984412202,1,1.1161266777821826
98.62107444796028,63.17224183265841,1,2.7124880833832403
69.81617140197451,51.874784711470944,1,2.921201620025043
53.60963663441204,5.116550644547591,1,2.376818672911415
30.952761628632775,23.285855687609423,2,4.09310488230024
81.37950197069486,49.20017294320827,1,2.8772006315894547
68.47311725538793,31.023528374470477,2,4.988409259127208
16.26169393448913,18.176359776119423,2,5.533000647598013
91.09271844938425,50.41328419184383,2,5.297556912111028
82.2537242923169,32.28097934478503,2,4.137417947317777
94.9799913291924,25.810764317341473,2,4.436106602552357
72.571950838836,46.39854174403808,1,1.372264308736199
61.34151959357899,13.328425808217315,1,1.5840282008814681
41.82430362906189,92.77457330754073,2,5.334376983859565
93.27284833540132,86.7702097919239,1,2.7879567837662167
86.60638895004084,70.76205857405353,2,5.173381269754236
4.521867010618941,10.621382758845622,2,4.395521089969915
2.6366974497252005,77.5877254469693,2,3.259527806819243
37.64633668780496,80.7957328109019,2,3.1708438460953445
81.0553330781833,76.77646177143377,2,4.122976693838561
98.72761293149445,11.396588711924116,2,4.391465156302989
15.041689110352818,64.39079570677647,2,4.82736186663989
59.41307153521351,83.43247957493986,2,3.0194685641609915
38.08908566310215,57.73534012196677,2,5.9691686713989185
96.99143978146031,64.6407375228089,3,7.455755533616172
84.21189231357087,45.83634794263062,2,5.544283991403365
83.83287047111378,52.87073198840526,2,4.604900116996213
46.86931597949703,3.4376858351725215,2,3.3913183636000395
41.48195023376652,63.89630219732846,2,5.392696657603565
27.340707193070624,8.14472128911592,1,2.419654149839752
